"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2011-05-19";"18";"11";"24";"64"
"2011-05-20";"20";"14";"26";"59"
"2011-05-21";"20";"13";"27";"65"
"2011-05-22";"20";"15";"28";"72"
"2011-05-23";"19";"14";"26";"80"
"2011-05-24";"21";"15";"27";"71"
"2011-05-25";"20";"15";"27";"75"
"2011-05-26";"22";"15";"30";"68"
"2011-05-27";"22";"16";"27";"69"
"2011-05-28";"21";"17";"24";"73"
"2011-05-29";"21";"15";"27";"57"
"2011-05-30";"20";"13";"26";"62"
"2011-05-31";"20";"14";"26";"66"
"2011-06-01";"19";"15";"23";"73"
"2011-06-02";"20";"13";"25";"74"
"2011-06-03";"23";"18";"28";"67"
"2011-06-04";"23";"17";"29";"67"
"2011-06-05";"21";"18";"28";"80"
"2011-06-06";"22";"16";"28";"76"
"2011-06-07";"22";"19";"27";"84"
"2011-06-08";"21";"19";"26";"76"
"2011-06-09";"21";"18";"25";"78"
"2011-06-10";"21";"14";"27";"67"
"2011-06-11";"20";"17";"25";"75"
"2011-06-12";"21";"15";"27";"70"
"2011-06-13";"21";"16";"26";"75"
"2011-06-14";"21";"15";"26";"70"
"2011-06-15";"22";"16";"27";"67"
"2011-06-16";"22";"17";"27";"68"
"2011-06-17";"23";"16";"27";"68"
"2011-06-18";"23";"17";"28";"58"
"2011-06-19";"23";"20";"27";"65"
"2011-06-20";"23";"17";"29";"62"
"2011-06-21";"23";"17";"28";"64"
"2011-06-22";"24";"18";"31";"62"
"2011-06-23";"24";"16";"31";"52"
"2011-06-24";"24";"18";"30";"67"
"2011-06-25";"25";"19";"31";"60"
"2011-06-26";"24";"18";"29";"53"
"2011-06-27";"25";"19";"31";"65"
"2011-06-28";"26";"20";"32";"60"
"2011-06-29";"26";"20";"32";"62"
"2011-06-30";"24";"21";"27";"78"
"2011-07-01";"23";"20";"27";"76"
"2011-07-02";"22";"19";"25";"70"
"2011-07-03";"22";"18";"27";"68"
"2011-07-04";"23";"17";"30";"67"
"2011-07-05";"24";"17";"28";"76"
"2011-07-06";"25";"20";"30";"71"
"2011-07-07";"26";"20";"32";"61"
"2011-07-08";"27";"20";"33";"60"
"2011-07-09";"27";"20";"34";"52"
"2011-07-10";"27";"19";"34";"64"
"2011-07-11";"27";"21";"33";"57"
"2011-07-12";"28";"21";"36";"48"
"2011-07-13";"30";"23";"37";"48"
"2011-07-14";"26";"22";"29";"66"
"2011-07-15";"23";"20";"27";"67"
"2011-07-16";"23";"17";"27";"66"
"2011-07-17";"25";"18";"32";"66"
"2011-07-18";"25";"21";"30";"66"
"2011-07-19";"25";"21";"29";"72"
"2011-07-20";"22";"19";"26";"67"
"2011-07-21";"22";"16";"26";"76"
"2011-07-22";"23";"20";"27";"70"
"2011-07-23";"23";"20";"26";"73"
"2011-07-24";"22";"19";"26";"74"
"2011-07-25";"21";"16";"26";"67"
"2011-07-26";"22";"18";"26";"72"
"2011-07-27";"22";"19";"26";"83"
"2011-07-28";"23";"19";"27";"80"
"2011-07-29";"23";"18";"28";"76"
"2011-07-30";"23";"18";"28";"74"
"2011-07-31";"22";"18";"26";"74"
"2011-08-01";"23";"18";"28";"74"
"2011-08-02";"25";"19";"32";"67"
"2011-08-03";"26";"20";"33";"64"
"2011-08-04";"26";"22";"30";"66"
"2011-08-05";"26";"20";"31";"71"
"2011-08-06";"26";"21";"30";"78"
"2011-08-07";"25";"21";"30";"79"
"2011-08-08";"26";"20";"31";"78"
"2011-08-09";"26";"22";"31";"68"
"2011-08-10";"25";"19";"31";"50"
"2011-08-11";"23";"17";"29";"57"
"2011-08-12";"24";"17";"30";"61"
"2011-08-13";"24";"17";"30";"69"
"2011-08-14";"24";"18";"31";"68"
"2011-08-15";"25";"19";"31";"66"
"2011-08-16";"26";"20";"33";"66"
"2011-08-17";"27";"21";"33";"66"
"2011-08-18";"27";"21";"33";"68"
"2011-08-19";"27";"21";"35";"59"
"2011-08-20";"27";"20";"36";"58"
"2011-08-21";"30";"21";"36";"48"
"2011-08-22";"30";"24";"37";"45"
