"DATA";"TMEDIA";"TMIN";"TMAX"
"2015-07-25";"26.708562851220773";"21.925060247201017";"31.443380274492288"
"2015-07-26";"26.913878277092657";"21.240041756570115";"32.19046826560404"
"2015-07-27";"27.733730638914135";"21.74197245531897";"32.95827297126445"
"2015-07-28";"28.093638552701083";"22.585364429545468";"32.67291090853458"
"2015-07-29";"27.61221956099006";"22.42644076800401";"32.12086167182423"
"2015-07-30";"27.896531579754285";"20.77278824245425";"33.32461945206407"
"2015-07-31";"26.80005286355892";"22.21972773110136";"31.867878485493883"
"2015-08-01";"27.25078039289604";"21.72012410823855";"32.67575920433209"
"2015-08-02";"27.478155304043447";"21.776922152851014";"32.802527594910494"
"2015-08-03";"27.485732231638625";"22.270427285560782";"32.26388740294244"
"2015-08-04";"26.53697070900884";"21.682914567444676";"31.38671994724927"
"2015-08-05";"25.276732495209522";"20.495576286593057";"30.503379327914264"
"2015-08-06";"25.42541311892343";"20.86541475493941";"30.892804051744562"
"2015-08-07";"25.359757408364853";"20.640924010542182";"30.409219364854128"
"2015-08-08";"24.13803788588241";"19.90659780687578";"28.760038799794785"
"2015-08-09";"23.729066578217825";"19.54079319563366";"28.495982883887997"
"2015-08-10";"24.04989729270881";"18.791277778257115";"28.689824710677378"
"2015-08-11";"24.061878969329843";"19.211438854483514";"28.521272389028006"
"2015-08-12";"23.939164817018895";"19.601159454371306";"28.069344486247783"
"2015-08-13";"22.96767673784387";"19.13158997523742";"26.879363035596125"
"2015-08-14";"22.50822463063538";"18.536138265584132";"26.640868293081144"
"2015-08-15";"23.20745075857382";"18.525802494044967";"27.938446408696038"
"2015-08-16";"23.487616105697914";"18.251861855872633";"28.265945696879754"
"2015-08-17";"24.074957158283386";"18.803740719010772";"28.794851643548952"
"2015-08-18";"25.183380061404538";"19.243121409503114";"29.85498669210619"
"2015-08-19";"25.363273714433245";"20.26355004516466";"30.16324899167656"
"2015-08-20";"25.528297720629194";"17.765430109348713";"30.88642103306336"
"2015-08-21";"25.310095342314757";"20.273488875603302";"31.001514188802872"
"2015-08-22";"24.861380366082635";"19.953822187960647";"29.562430071101986"
"2015-08-23";"24.789047188275905";"19.559640879559357";"29.672742364318523"
"2015-08-24";"24.48941177871669";"19.724148033426662";"29.304932525251314"
"2015-08-25";"24.4481070830532";"19.50045951142523";"29.04440787836271"
"2015-08-26";"23.580216693785513";"18.238575600406048";"28.485598639315768"
"2015-08-27";"23.03865678442221";"18.486435104588875";"28.053912865722577"
"2015-08-28";"22.79092310582211";"18.17986653947964";"27.524996221235718"
"2015-08-29";"23.248995416617063";"18.702034737658963";"27.67248551938567"
"2015-08-30";"22.51713374978181";"17.630315707943605";"27.068705304076634"
"2015-08-31";"21.762025696401892";"17.373660159327383";"26.058985776284604"
"2015-09-01";"21.45495598353763";"16.86414295992126";"25.940727107888783"
"2015-09-02";"21.410518819493348";"16.69396792944092";"25.946335622870773"
"2015-09-03";"21.601758385328555";"17.275718436672243";"25.791340033145087"
"2015-09-04";"21.61670566446474";"16.89842746675038";"26.43069534329456"
"2015-09-05";"21.923633860287556";"17.178766039095805";"26.761817245400405"
"2015-09-06";"22.1745811898648";"18.554202719304126";"26.190682109153126"
"2015-09-07";"22.394012563142585";"17.22927765082707";"27.42971605665062"
"2015-09-08";"22.76687736318028";"17.95333314196703";"27.54721878942782"
"2015-09-09";"22.475206161242813";"17.499942772625637";"27.732307300215236"
"2015-09-10";"22.08784725517668";"17.519951596492753";"28.043362835822975"
"2015-09-11";"22.066703125819252";"16.90499144161215";"26.637751118497334"
"2015-09-12";"21.645996058296593";"17.69341254681561";"25.681663595956486"
"2015-09-13";"20.051546980870228";"16.214178749844862";"24.15539037398728"
"2015-09-14";"19.612484842793133";"14.696798286862293";"24.125722916634864"
"2015-09-15";"19.703744137056326";"14.572917829521161";"24.607507289065108"
"2015-09-16";"19.973115512019906";"15.085941844111902";"24.45425696003674"
"2015-09-17";"19.295482720950098";"15.601463039644683";"23.447120661653976"
